2026-09-18 14:00:02,560 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-18 14:00:03,937 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-18 14:00:14,832 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-09-18 14:00:15,093 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_11
2026-09-18 14:00:15,099 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2026-09-18 14:00:15,100 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2026-09-18 14:00:15,101 INFO  ExportHelperExtension.cs: 1409 - Component 22 is already fixed
2026-09-18 14:00:15,224 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2026-09-18 14:00:15,226 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-09-18 14:00:15,226 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-09-18 14:00:15,226 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-09-18 14:00:16,893 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link_11 failed
2026-09-18 14:00:16,898 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_12
2026-09-18 14:00:16,898 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_11
2026-09-18 14:00:16,899 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2026-09-18 14:00:16,899 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2026-09-18 14:00:16,900 INFO  ExportHelperExtension.cs: 1409 - Component 22 is already fixed
2026-09-18 14:00:17,018 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-09-18 14:00:17,019 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-09-18 14:00:17,019 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-09-18 14:00:17,020 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-09-18 14:00:17,021 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2026-09-18 14:00:17,585 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_11 to child Link_12 failed
2026-09-18 14:00:17,590 INFO  ExportHelperExtension.cs: 347 - Creating joint Wheel_1
2026-09-18 14:00:17,591 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_12
2026-09-18 14:00:17,596 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-09-18 14:00:17,596 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2026-09-18 14:00:17,597 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2026-09-18 14:00:17,597 INFO  ExportHelperExtension.cs: 1409 - Component 22 is already fixed
2026-09-18 14:00:17,769 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-09-18 14:00:17,769 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-09-18 14:00:17,770 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-09-18 14:00:17,770 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-09-18 14:00:17,771 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2026-09-18 14:00:17,771 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2026-09-18 14:00:18,341 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_12 to child Wheel_1 failed
2026-09-18 14:00:18,345 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_21
2026-09-18 14:00:18,346 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2026-09-18 14:00:18,346 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2026-09-18 14:00:18,347 INFO  ExportHelperExtension.cs: 1409 - Component 22 is already fixed
2026-09-18 14:00:18,452 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-09-18 14:00:18,453 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-09-18 14:00:18,453 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-09-18 14:00:18,454 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-09-18 14:00:18,892 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link_21 failed
2026-09-18 14:00:18,897 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_22
2026-09-18 14:00:18,897 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_21
2026-09-18 14:00:18,898 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2026-09-18 14:00:18,898 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2026-09-18 14:00:18,899 INFO  ExportHelperExtension.cs: 1409 - Component 22 is already fixed
2026-09-18 14:00:19,014 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-09-18 14:00:19,015 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-09-18 14:00:19,016 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-09-18 14:00:19,016 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-09-18 14:00:19,016 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2026-09-18 14:00:19,541 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_21 to child Link_22 failed
2026-09-18 14:00:19,547 INFO  ExportHelperExtension.cs: 347 - Creating joint Wheel_2
2026-09-18 14:00:19,547 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_22
2026-09-18 14:00:19,548 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2026-09-18 14:00:19,548 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2026-09-18 14:00:19,548 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2026-09-18 14:00:19,549 INFO  ExportHelperExtension.cs: 1409 - Component 22 is already fixed
2026-09-18 14:00:19,677 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-09-18 14:00:19,678 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-09-18 14:00:19,678 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-09-18 14:00:19,679 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-09-18 14:00:19,679 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2026-09-18 14:00:19,680 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2026-09-18 14:00:20,264 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_22 to child Wheel_2 failed
2026-09-18 14:00:20,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2026-09-18 14:00:20,361 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Assem1
2026-09-18 14:00:20,362 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in Assem1
2026-09-18 14:00:20,363 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-18 14:00:20,363 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-09-18 14:00:20,363 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l2-3
2026-09-18 14:00:20,365 INFO  ExportHelperExtension.cs: 1136 - Found 27 in l2-3
2026-09-18 14:00:20,365 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l2-3
